2013-01-02T01:42:47,1242,8306,1,20764,NBdZRmvDYLkmPMUBRaUxwkxaXQUVXqfKpJ
2016-02-05T21:53:35,6139,12971,2,414,DVXdYSUEueQgUkxIaJoHeecdsoJIFzdgHHZVaR
2012-07-26T19:34:01,858,7651,2,24056,AAXOCCjkOMGIHGhBlJNDuWdGqlHLNRCErNPPcSpeuPLBIHK
2015-01-12T03:40:20,3644,11360,1,13157,UsKIxJODBkMWbfpFhlxDerLQheOPRevxiBCYDvGfK WBI
2009-08-15T18:50:16,1061,3205,1,14484,DbqoJrGxnHBxQYiuPIkMMRiarKAgEjQoAMma
2015-08-03T11:11:32,1371,12202,1,17298,ZwdeMxP VReDjwjlcRMhqRSIBLAlC KaNQin
2008-09-24T21:51:04,221,1864,0,12189,
2013-11-04T13:09:45,2136,9570,2,414,MreHpCHBMJJpswaTZVQKtAbnFAdeLrAfwbwJfHRWYjGHR
2010-05-20T20:57:59,1949,4352,1,2825,J JhSEFXHQoQvhXZQbKallsrgEHqyvZ
2013-10-27T16:28:13,797,9536,1,12816,ETNgBybShOfmCwKaPwgqNzAMnFoDKFOpyuYJ
2012-06-24T06:47:36,2911,7514,1,7321,o EfOQFsdC SrkGAaDVFUjhOOoUOxTIhXz
2016-04-22T22:24:41,5067,13288,2,8859,
2008-12-01T18:59:38,969,2145,1,18397,HLSyAEpTFFqwYvSOkrKIaIOnRGTkXRYitIrVxqTD
2017-04-21T06:50:31,867,14789,1,11162,yHnQjJreNZHvZLMGAfoUTIuBnvLwELxwOCLVk
2015-12-14T12:41:06,2562,12752,1,1976,RsgMwNUbZCAqQJGRGTflMWeMUZBiZOxwZfUOQ
2017-01-01T16:58:35,7182,14336,2,16783,zlWaSCLSTIXmCIdmEKrqAyKkDcKxUNGGNy
2016-12-31T02:29:34,2862,14328,2,7232,OJJEDDDLuKMEaVDPDNYgPAxQmQy oNoTLyL
2010-05-27T21:06:50,531,4386,1,11101,IiDyn KTTVMXmmMz GCAdumtmMaVGzwBZmqz CMNpI yNdl
2015-02-06T08:18:29,1499,11466,2,11199,wewEbRcLsuNcdaVkUBFLUeSfAzLNtLuPPJhqZKaROdyw
2010-06-23T00:23:18,2149,4490,1,14174,euzGBcwGjrQPqnPJeOiEiGEjKTECcOBBpRax
2013-10-17T15:06:34,411,9500,2,3477,iRmKnkmKFQCbCGoxqsILSHdRmlYQHOlQbAMlnObgBpgVDA
2011-04-08T22:20:35,2307,5689,0,21753,HsqGaBqfYhLlENuiDCQAPKULBcuIDnAHFskvTWqJREsH HVOD
2015-04-24T14:15:18,2162,11784,2,17326,ryGgvNdW YwcUmSauwBsfBkOybCQIwJNQYXOPjUhQMmRTl
2011-07-10T06:01:31,806,6070,1,15890,RImhwCxNtSEETfRNTNPmwxroLsqJHjkzHRaEIwGCl
2012-03-11T04:57:34,3547,7081,1,813,
2014-08-03T00:11:03,3746,10693,0,710,HxWil qHufFpROeOHyRrDgAqOGTSaE
2010-07-13T03:13:46,952,4574,1,10862,tKEFKjFOEoSyFKQWcGJUdWMNkfOpygOIBV COUyIOdYXOR
2015-08-01T15:33:36,5268,12195,1,19758,
2014-01-27T10:39:31,344,9915,1,16688,cEpDeJMxBsJOxpwVycyRlSUUniSXgORSOKHuJqPuqhBGedh
2016-09-04T21:59:40,1087,13844,1,22388,VytbN UlIdIAAapuK wEMBJKlcTJZSYeffIuFTpNfQ
2009-12-11T12:57:27,891,3689,0,12581,BBTPvqjncSAEJXkxCowXoFDTSxDhLpNzFPL
2014-05-26T10:54:53,4186,10410,1,19908,LCVypdueNqNHWveBBDwTRZQgKiKsVd WKHgFBj
2007-10-05T02:35:50,143,395,1,9542,gobqpnfFRpEfoKIHuWVcfRKwDfnFb wesjSsaNb
2011-09-16T14:03:43,2572,6351,0,15354,
2016-10-23T19:44:20,1013,14045,1,13614,AADWkeOHrNHrpTDCMQHdbTJGVmZWaCvovQfWMpMYcKIIBeRaVA
2015-01-10T19:41:25,65,11356,1,1294,CLNJiofjvLiQelfSuIrZaqTECIkxSCUCJmxEbxHoAN vlNb
2009-06-08T16:07:21,409,2926,1,3784,fIdQQGsVKUIQFfXuIUSwljksHOuTVzCVNzzSYE
2014-08-12T15:47:27,5512,10730,1,10490,IPmKYlGabsPrrHOIXqGMQnPstqRQVFToRVvpHeycdLaq
2016-11-03T07:00:12,2699,14089,2,21948,hITJCjNboVZQgiMfwDJWMLNbiOWwkuXlXJGEJxeOIhjwFQWJ
2014-05-10T17:25:16,1977,10345,1,1191,AMIICGpLWWcmbMjBjROEWBdwUPrXnbjqVYNGYZFst
2013-02-15T00:19:07,814,8486,1,2440,GgcnqNpYupHCoL DBKVKThBGcEwkHRDbUqQCjAtXbb
2015-12-15T11:41:57,4965,12755,2,5281,SYAKlel IlMDusPSzosDimltIsAkobcDGqYbgBC XcaUDytViH
2016-07-05T17:18:08,4378,13593,2,21590,lPCshjIjcWZTkkUqafHKFlOfEJDMsEABwOaFJVAONAup
2011-04-09T10:36:07,236,5691,1,843,laUVPrUNBFG VWQCOIQdsiiFLQITVie
2009-03-23T13:35:50,348,2607,1,8576,TkUKKWEoIWvGsyWivkCDRtuGKXeoZRsCBGUJISCZCds
2016-05-24T11:34:02,4991,13419,2,6727,bmHDHKFcpDv EaohVZKDvnoSQTyGuhEtXSb MiXFalcG
2014-11-05T08:24:45,4581,11080,1,11715,RzSmBMcbQAqyr WKIsYwlMPCKfMFunglLGnsTJtAh
2015-06-28T10:18:06,3318,12051,1,3265,dGUJYWagMrNmdMXjtODQwFwFRvbQDAiIsMMLqPpGMg
2008-05-23T23:05:41,642,1353,1,6352,OJXPSzmbMJgAlQuUEZzqTCjGDyPJHhtJb
2007-11-10T21:22:09,282,548,1,22009,SGTQXwLLkNADeYzSBmRIFajSNLvbfHhPziRFoTHEh rgePw
2013-10-28T11:54:21,2110,9541,1,2303,mNimRDSvdMZSbEhMQZXpKGmUgndLUznUbXLL
2009-04-01T14:17:35,428,2644,1,5336,vgtfWEJIPGVSnoRDDIDqhNbDMGyOSioKqkaM
2010-03-12T15:22:54,1730,4069,1,13427,VBYBEqVgRAvtbASjZMJAQAVCszRDeDoSCpHH
2012-08-03T11:38:03,2792,7675,1,20853,LwYONoYgOvDJVQImKMTWNZLfXKGLeziUQxlxK
2016-12-15T00:50:54,6319,14264,1,20563,QJBmPkQLGQtvmGCdTvDFEJmSWYEERQDBDpUDqnUGfL
2016-04-21T16:11:50,5317,13283,1,9664,iqIUdiALSjnBEfgRpWTuovwKPiUOpXcbFrE
2015-11-12T06:56:52,3205,12614,1,10950,
2016-04-20T21:05:40,2743,13280,0,10473,DzSSsDTdJsQvSIWzMJQbMMrIyswDcuVmsbMUQXTqbJgHxKMX
2011-12-02T08:58:09,796,6669,1,1856,jVHYnRHOkjMGOe ptuVoTPhMLLGfiUIkdMEGVVDdMDeqfbDcID
2009-08-15T12:11:43,320,3203,1,23438,VsrmJPdZOtkpfCoKs wfScDqEKkpuQcALCQAz
2012-02-16T20:59:29,3072,6982,0,24373,T VgSaCGObyrwbYnyiXV QRMyJQFAMCzPiMACSifhPMuwOw
2012-01-06T12:58:14,1771,6814,1,16865,wQjLFuvhPJVEcpTZJqqACfOkuAzCBXQ
2013-10-03T05:14:23,4858,9436,1,24141,DpiAeCDxpONvfmHoZRrBN HTAFIPQdFNOLUKEhIzeaQvtdaH
2012-06-15T16:42:28,269,7478,2,10326,BqNbQAuBPThDUhBIgFEzWXltMcYGzqCfpRRJw
2008-03-15T00:51:10,92,1068,2,23295,gVttqCyzezACnrRJHMPJqTEbWsjLsykT yYIXOEHmUvI
2008-12-28T01:55:53,787,2252,1,21071,vRHdKDSJKTGOTFHFgEZpwpXhDQStOTiMCEfQEIfaBsan
2017-06-19T10:42:48,2655,15031,1,22586,OFCKKpFojcxuJwWKusfZASGnuKlYTUTeKjNUQsx
2009-09-19T01:04:36,526,3348,1,24960,pEGdesIdqeIsYgfPGwTHSHTjRhgqXSoK
2007-12-02T22:28:20,44,640,1,11387,QIMZrRwVQjFLBVRECOBXzLgTxUHPJBeSL
2010-12-11T13:14:12,2267,5198,2,22569,XAVgqLCootxVfomCGOtZRiDBdIMxUcIZA
2015-05-20T00:40:05,4876,11889,1,383,WrzWiLVaPvXoEeTGkxcdGMONLAdRFHNmBJz
2010-09-08T18:17:17,116,4814,2,10971,O sKuoJqidJbIpIEuJwnLULUQPCERKKpbKQbSSYOVPOY
2014-01-02T16:57:00,2095,9815,1,2129,bmaBcOtEKIpUCFTGgWWURSTEMeUBDaZiuDiRrKjRlVnJ Kc By
2012-04-13T10:04:17,3371,7221,2,5864,VVEAPneoJPDAXMMaGRAVxJXEwPQBLigqQJKPRBulBUWz ScNr
2012-04-25T22:29:47,3130,7269,2,24052,HwCJWLAPXTKNJaQUxeFNJAXSFRrYUDLPSDceqRFKkq
2013-05-18T09:11:55,1001,8871,0,9252,SSZUQQxJNTUAJwvtUxBSyLKQRMyaIHEqoHf TVJ
2010-02-16T08:34:09,1993,3971,2,628,HHycMSXRsECORsNjkClFNVFktVSptHOFFYNbtDkvw
2016-12-06T19:02:41,4228,14228,1,19963,UTWniyvHSLiIUthrAPoLAEWHVWjmDGnrYXbzLGqWvybdODDrOH
2013-04-22T20:15:35,282,8758,1,24830,DDZdOWBNEuYKUEtNoVahOEKlzEVxKCOLPyRsEJsz
2008-08-06T01:33:20,16,1660,1,15160,FtqUMBfqiORSsMvUopKxVNOV OpJiIS erViJDVoKl
2015-12-22T22:39:58,5044,12786,0,7301,KztXbNvWUZxDGpXftDRNASIRocVCXxzGJJwoSzFOanTiTC
2014-07-09T15:37:41,3690,10591,0,7225,KKWHPJEGWrDNrvNmRbtHGQPExTfqQuvXDFna
2012-06-13T10:19:48,1828,7469,2,12093,edIRSEgapBlmhrezYBITQDVYwfcRcGAdcxtAdnGa O
2008-05-06T16:51:35,78,1283,2,23268,rVuNqZgAGtmLuwkJDoiG RqcrrZrlHYNvbNxvGXxZD
2014-11-21T14:27:19,4064,11149,1,11561,MbROoBzAWibMLfdGQEtqOqJKVEweqZsAMmI
2014-07-06T20:49:29,3554,10579,1,22828,PA LTD DlQylLmrQuxiOqtklFBuREbgFJYUXUvBhRtIcM
2012-07-18T10:32:16,3159,7611,1,16279,UoiOAFkVHUuRWBiogslUEStSqxHMBkvNMvEqquY
2014-03-13T00:04:52,2377,10100,1,11581,nOVclgGGtPOnUAzNhoGPHLeWlkFVFWgxnamHGYYKAWwiPsQQ
2012-07-24T23:36:06,3109,7643,1,6601,NBcObuFgMtDqLdUOqROZNVvQNlWj vBSpECLAvUJT
2015-06-21T18:17:36,2044,12022,2,10333,aqDMxTbFfNSvRvGMJdoHE BS reovFMB DahMCObOugul
2013-01-27T17:06:33,3132,8412,1,8058,uwYLeUwVLFQJPJwBCwAxKMkNILSbkxJex
2014-08-19T06:03:57,1994,10761,0,16688,RUzRhAMNSPXSNAaPGALalRUwNRNOKtmZrndgh
2016-01-27T19:07:55,4308,12934,2,18216,JPELNLHoJqHjmkMqNeBoBueRyTMwHTHV
2008-10-12T02:33:33,559,1938,1,20044,ZSRpoxzANmFRHpPVKlqFJFQxS tLShq
2012-11-21T23:25:49,1162,8134,1,8829,JcSocmiPGOAVFRMVEfdHyMwOTCudzIBsynKeKoTQKSUqM
2007-08-06T19:32:05,1,153,1,5510,HZQmzhLCgKynhbHECz xyJkOTEFKQEROIh
2013-04-15T10:29:40,2337,8733,2,15702,wchVUQTAfKnTvATEmgiGPIFCpGDILrGExTKKktFWdpAJD
2008-06-25T21:02:48,728,1487,1,12366,dPWMzCaPJeucJudOPRYLVPaSSyBUQxoNpayNSpVRKAyJEa
2009-07-03T23:56:10,653,3029,2,23984,QKTErqZvcumsOckNfBzehxicFVHLNVZ
2015-05-27T23:10:55,2149,11923,1,1522,aBVcMIHnvYEuPKYdyyWzNvUlyvEPcj y gFE
2017-06-29T08:47:10,6348,15073,1,5588,fuKvKdSDVaTRzmXTQQPSbAdlIDOccEK
2012-09-25T06:15:09,3590,7898,1,20188,INSzsPyzfVNfPtfCVkTJsBIBXJAMbUYbUfUmLMsQwPGDtTaRuT
2009-10-05T15:09:44,591,3416,2,13171,OGqiaKIzjbmnWVFUMOReuRxaVYigyecGLWDfflSHBABXuii
2010-12-09T15:45:07,2632,5193,1,15115,tG QtyMFqOAUcyuSctWieULbSmJtulKgjmGUueFdxFxIPKR
2013-03-19T03:45:25,1991,8622,1,22545,abcnRqiUcNIwuwBkRHFyLfmSdDtjNYWWOSN
2015-12-24T21:02:03,6333,12792,1,16350,J ZqjFkPaDCCSkrBhwJQKfUaieTmbRwKgOSQLTibbmRoX
2008-07-29T13:44:08,795,1628,1,4452,VRmGSkYTLfmGsrYkXUZIHBYuvAgxPleQtGJIIFfAFKN
2017-05-07T14:47:50,7203,14857,1,15279,IAiFmkNDWtBE YqZSNXxMhfMFUGNZA
2015-05-11T00:47:33,3273,11852,2,15944,UmSiAlIUOPkBjVslGCNgyEPBVYXLvessOZiHa
2013-12-06T14:24:40,879,9705,2,11878,DTjZPGXgNNrKtKxSy OqSsRZbsNGVLSKBj Hg
2007-12-02T20:35:30,23,639,1,5960,OJPUipGMcuEgFEsEIBNNBhcZpd vKQpyRjjXnx
2008-11-26T09:01:55,588,2123,1,3617,SmUkHFHzudj fIcyCUbBrFQNTGuuAZbHOsdwpBJpy
2011-01-23T04:05:13,1732,5373,0,2757,EJWhDhDFSKgANLEEzCyiSdHtMDiPeMSHH
2011-06-23T18:14:14,1752,6000,1,598,UherDTXTffwACyMCbTCESOCUAUemLYOLMlGsKIBRrN
2011-05-13T01:37:50,2380,5828,1,3340,tcTMpZyPmAQyKVtOCsGIYgYuCbLNlcHMf
2017-06-09T06:41:55,4279,14991,1,13417,eyGMxfGtLqDIaATB StUkJDVO dogcJVAlHDILPAD
2010-09-26T04:35:11,1149,4880,1,18042,EBQbbwmLwuQBfMKTVMjorciZpmDUV Pva
2008-10-20T12:37:45,236,1972,0,700,cwhjqDgBEGrwjHTrgKZQKjTBcRJGVunGAgrRgE
2015-08-10T06:08:10,3497,12226,1,1826,
2012-06-23T07:18:45,472,7510,1,18663,URmgOcXQJAULZGkEyAqgKdEJLJdhWRsfPBRpsXdIx
2009-04-24T12:08:47,909,2741,2,9668,
2015-07-15T20:52:15,5460,12123,1,22917,fmaLIxuEMKjiPGkHIxZTXZOVLDUjRwjjtFgLZRDSsP
2017-05-26T02:22:24,3131,14932,1,13615,KKsyDLSIwxTGFiNGzvPBPpGULt YUGYbBzRPulbL
2012-10-25T16:13:16,171,8026,1,19795,iLakPKQEIKhWDnupPFlzIvwVIJuMDxDSZIARFwK
2012-03-13T09:25:51,1281,7089,2,9797,YIxtDQal TTUoGwCVhiFMmqLigjWUENcRBEOLNN
2009-06-07T04:47:03,832,2915,2,24803,cUmCESUOReiLOtCOY JSfgOZExtbXDhEaqQoWOjRQGkmbpTH
2015-09-12T16:17:48,5396,12366,1,9061,BlweGTBzelRQCUthwkcIZaqToNOhOrOJ mnNzxuE
2011-10-10T12:46:12,2538,6449,1,5534,VvsbiXTAejlUuZNoUWWjuSiSIUAPMGC
2010-09-25T05:29:15,307,4873,2,16818,
2012-03-19T07:32:23,3230,7113,1,24612,eDUcKUPsMmCmDrVzfFDKEAGamzLATAw
2011-06-05T05:49:55,804,5924,1,15078,AqXPYTtKpB tTGcZtdihwswIMNTQlFGeDbxdiEZdfa
2009-09-16T21:51:45,1446,3339,1,18305,xeYPzyiQRwwgHyQxwsLKqNQCaZRuMNHAG
2014-08-19T17:48:18,961,10765,1,9794,LoXNNTObkOyRP TSdJvZRsXKdKlEpHGMbu
2012-05-26T09:40:16,1878,7397,1,13106,mPISuItXSTJgiLIIjHIolqsmJNxcDN K
2012-02-22T23:15:56,1727,7010,0,2914,omTtPWS LcgXKkgJodOqfdOGXpXXHvRniGXxGQechpvK
2009-12-26T02:00:29,1113,3753,1,10299,PooGMjYxmDHzG sXKUbLEBJwJFuZ CzPTGlaDGmXFm
2008-05-13T07:06:54,25,1310,1,9931,AHFAUZNuAVquQFVUXPVCXWxcSAGyijeNXVx
2017-04-13T23:29:20,3263,14758,2,21006,LhGK SGvlPmyJyeMcfOBtJGMjrnaqXlCRPXywL
2010-10-29T05:23:49,2102,5021,1,7781,RTEMLHtiPQUQGJMKATGEuSBqCETVjUul
2016-04-05T22:10:56,397,13217,1,13560,RluQyKyM fZwzsGCBVTPYIrBEEBtJrp
2010-05-31T00:09:57,1769,4396,1,8136,AXKJJiLnFKuJVUEGByTupjGCJSIcFej SUWCDCNqHpaQLGaS
2007-12-29T08:46:14,165,747,2,23186,ubiNwBTbepPOkiLegcW LvJZNelQKpyCxpDlBnfZcNTVzXi
2008-01-17T14:55:51,381,828,1,23258,
2015-02-03T12:58:31,4592,11456,1,13632,
2011-08-15T14:21:59,2223,6219,2,8583,PNkcBsPYOmWzLFQTgBOlqTtXFtIwMSkkdeWvFDUKaAdoc
2016-01-01T03:15:25,1171,12821,0,15733,ZLnUgQUyQTUMuYrQSYT QxFTbHuvUyCzQhMgorpy
2011-06-14T23:04:58,1049,5964,1,23514,TwqCBBPpM yclJErGvSRFAOkhJBjkLZKKQOcBIP
2008-10-12T19:30:51,875,1942,1,5008,DjMNZBuDNKKDuNLtOXLEYdcJSLQHsOHNUaJWffU
2016-11-01T00:42:17,3356,14082,1,12867,
2010-01-20T18:31:12,56,3859,1,16378,tYTDQoFIZYBFvdQSrGhDmQRUxEeIUiNzMhY
2017-03-07T01:40:05,1397,14603,2,1717,kg xLBVyVvEdYkRMbbjEhGUt WYueIQLcfoeNsDVGRy
2011-05-30T18:30:30,2047,5902,2,21133,bTtGmhSNoWIBJWJiSvXbaJhHNMSQKVQUzxvPGiBzWBzCPT
2009-07-10T17:29:58,1198,3060,1,13062,ODkfuLQuPMHgupZSLTcupXDcPlfUJldzNOyqVtQCYByQ
2008-05-06T05:07:43,590,1280,2,17663,EeMgYzicGs uhhKHDdFKNAWPqYGCUHHwFCAPoTVu zxlUWOy
2016-01-20T09:16:49,2689,12901,1,13672,DfGkVejEsYGZIPFTLCLsmHKDDjbVRRjtStYnOISMp
2009-07-28T04:24:18,1428,3127,0,12445,u UUFHAcwTonunGLdWZHExRDQwRUEoqAJgHZtApOlQZrVnsvH
2011-08-13T03:25:47,1187,6209,1,17524,IwsBvbtpEVErcPnPpDfIGRPOULWpYChR
2008-03-05T12:24:53,393,1024,1,1809,etJdxLORlAHpKuIUAgeXTDNEUKWKmTwZC sDmXWxCNrxt
2015-07-09T12:17:59,5590,12096,1,2228,pvheAmqSAMXNYSSGUCNiyYNSyxSNvXHGd
2012-12-08T16:08:37,172,8203,1,11455,FsGXCIpykWGUTAnJjRgoSRtBRBMjBzCGJrPUGSgoOnfUC
2009-03-16T21:22:58,1058,2579,0,3419,ndIli EUZTAhfCnHyDPMDXogGkmkYDq wWOcjNfXIIpLn
2009-06-25T13:13:51,600,2995,1,9153,YHckXnUBDBXsOLIIBVHW uBCCELViRgzOEQCvkj
2011-06-13T02:49:01,530,5958,0,8982,LSWzE razpigEaJYI OGrbemOQLTuBRPZRMDb
2016-06-26T23:25:21,365,13558,2,12830,fLEbsgzCtVGOpAfZlVAEz CliUpcZXRvlqaE
2017-04-11T09:37:22,3354,14748,1,11281,PeSYqrjLoladEDgwLxIldkgUOOPeTa
2012-10-18T00:04:55,2302,7994,1,4200,wPnlwiDkzICzsbPInMHIaRyg bdodijbzQbRL
2012-08-11T18:52:27,3760,7710,0,11772,DPABNCxTnUQtMPCKmXpGirKYMBJqIoMVHIsDTLLOJjWgiOjA F
2010-02-09T20:19:55,1334,3940,1,1232,eQlgswKYoBcKlQNWfNAYdpSOPImtdHYaOPjm
2015-01-27T10:51:53,3096,11425,1,4104,uSxSKvBFadjKNdcKgCEWSkPsLIYNxIoTZmmV
2009-01-23T16:55:48,765,2363,0,9907,RsHmdwpITUxQcnTIniPujlrgxJNUOBOG
2017-04-27T16:10:27,1766,14815,1,5690,
2010-01-04T18:27:47,1475,3799,2,3610,BMYiguU fQqDuxIogDHI AjhcJaJlmJSOit
2016-07-23T01:07:50,4141,13663,2,7727,qljuNQznXLPcvppEvLDZLKsclnjOOCED tFV
2017-06-11T12:00:18,3093,14998,1,3818,ARasHyBPSYMSQIFvxeYBVJYwEZuKacbQT CKyUVqIPATb
2008-06-15T05:48:23,446,1445,1,1085,vNGaHiHGrJJSTzLEsMvmCnKubGWiFs
2010-01-29T15:18:02,1195,3897,1,18356,PJwPybQKnPQciXfZEQszVYwVKtJlMYxGKqPr
2011-06-22T17:10:45,385,5996,1,8471,nTodDKJwvSYELVGcjKGSPKZobXlN QvufUNfQENLRpcM
2012-12-24T17:25:08,3283,8281,1,2556,GBDbbWElNKDL dIpBPKdZZyOVDTmClLwne
2015-11-29T21:18:40,5371,12691,1,6588,CQMHjAIKWpQKSHUQPDmMUVyNIUpBIatGLvjlEpmTDSRpM scL
2016-04-04T15:13:36,1638,13213,1,14215,BtgIhnwzEYHsKIOtNjbVNrHhGVWJIcaJBGgbBGuaGXNkFuSCO
2014-06-02T11:12:56,1672,10440,2,19778,jlNXAToPzIh gPXB aqLoR lYrSFqkYdT
2008-12-28T12:40:07,1145,2254,1,1010,QSSLpHFOHuroGpZdCTSFKIzuuGSKbHCJuBJvkTdRNIvMA
2014-01-02T12:58:57,3231,9814,2,21446,UHuGjgMJggtxdqsDuXBBJcdxBCLZSmwiYBKvsfR
2015-07-09T11:17:02,3430,12094,1,23838,heAUBzauavYnpSIDGLObHYZkzDQnaOcCbIAyIHNUCkweqNPkLD
2014-03-03T00:04:33,2835,10059,1,529,K BYSMvAXHcAzsLETkUELWqCqkDuuMbc
2008-04-09T05:32:38,378,1170,1,15194,EUBsOVslCEJrdFNlIvCetiGJjFVAjGpfPjVdKWyqYK
2013-08-20T00:26:56,737,9257,0,23121,RUrUCRPCBQVsCXXCdRAtHxwQtPsxbXZSIJImk
2010-07-28T17:01:15,2018,4640,1,3419,YQqnTVsSxzMCQTxqzOzJZOkBMFCCpzBrERIdqGoTbWek
2012-12-17T20:01:57,3112,8241,1,4538,dxfrW xRHgQzDdgJMPdkAOCEQNhLVkQricQVLHKCZIniLEXP
2009-02-17T19:41:54,996,2465,1,5261,GOyYluQTzNmcoPXJtFvrsTFMRiBaTSyII
2014-05-20T11:24:54,1743,10384,1,23974,
2007-12-28T19:31:58,221,745,1,980,FDYPDQDNfKZmkxjSQQFUMtnYPbTbHJupgJznwGH
2010-10-19T06:27:25,1875,4980,2,7246,VjJtZukVmONwPHMmjFoIlaqndUT CgSbxPp
2011-07-27T21:22:18,1077,6143,1,7208,pLvYJkFWHnfUZfavQqwbdWpDHqjqVHOjdOOOq
2011-08-21T20:21:03,750,6242,1,3350,hdhCvutWfYSETCBn OJOTAjEOSQSCN
2017-07-06T04:38:26,2561,15103,1,24080,RwRKvBIVVgATFLXwHCsNQQvQmBKuJSmDSAG
2013-11-06T03:12:17,4373,9577,1,22743,hfBUaHMIVmTiLTdVHWDbUFqSJjlGyrVobOUiXqPGEJVNwQP
2009-07-28T20:26:19,960,3131,2,7628,INlKDXjkvVuSwCuPdENqtOpEJQuwUyMDdBeVJXGwvb uF
2008-10-14T03:32:01,817,1946,1,5022,qjlrrlfuBDvSJeLucbvhFBWQZChiJwqZWKlTcQsVEA BSIFGJ
2011-07-27T12:22:34,2992,6140,1,14679,
2008-12-29T14:22:28,493,2257,2,20952,qIZXBLqaGJdGazLWYEZSWELPELfKSLEOSkAR
2008-08-13T14:45:39,773,1691,0,2740,wbNiBRIGkLEVhPATOeRyuhTUQpAOkSbNPBmKK PyjmpC
2008-08-08T11:08:12,166,1669,1,17950,nEIRfREANvbFGwiyYgVIfUqZozmJUHAvBD
2008-01-14T11:33:12,52,816,1,205,iEAAmfnqVqMCzuJSzdMdRdCAQArGYenRNlxvGiNiOMNNQYIHT
2011-01-20T08:37:39,2629,5366,1,6949,DKtTkC WITVITgEIpgxCAkkaiOEZJZIKnTByYVnETZoADUUMa
2012-01-12T01:37:35,782,6834,1,4592,YLUuECgrpUYXTJwvoglHpSiefdDoaOTiMhYDEpPSasKoDsOLdn
2009-10-23T00:36:02,416,3487,1,14791,lHQXnoykwPEcByMqApFSKcNsLsXiddftPGR
2013-05-18T20:55:12,726,8872,1,8119,jWMVBVALJqCsZQRkELsElcOCCLEpAUFDWvdLflQRNTElkhpTUO
2016-05-24T20:05:30,6903,13421,0,18318,XebUdNzaxIaAOIEAQRznobDunoGLiKANnDw
2007-09-01T21:16:44,47,259,1,7512,PH HKYLavjRbvy zSbpNZDICFaoIwcsSBvGeylaBwCSY
2010-05-13T07:33:50,1535,4322,0,6567,vSweHmBwHgQNOXLWOQqxD vtfEpLDKPUfUOFt
2013-01-03T00:07:38,101,8311,1,11486,EJjPqwBlJOSURcAbaXXlFCsUjgkSuyPlMlUlm
2012-05-01T22:01:14,2265,7293,1,12407,BvnrMEHMaHoEAfeokluMqmCrMZFEGuhBnhhgbPsStUjwQ
2012-01-04T20:44:59,879,6808,1,20836,KsmbJaORnGRSNNXVnHTHTNVsByRFnQV
2013-08-10T10:58:39,260,9215,1,20897,TptGHujDYLwzVRn agN NOPsXJDtwPodSFxkKeh GrDhodB
2009-01-24T22:05:56,308,2368,2,6144,CKnrIKeKOEHBwNJnkAvNlSEeZGNwOaOOuInnwWLNX
2011-03-04T23:27:51,2700,5542,1,23732,LiQqOQcAKFTenSuDlPAJRFpvEFBGUAyBmGlWWKyIiCxK
2015-06-29T22:56:45,2712,12056,1,14157,FiWVujCLpLHFHABdPYHG gAxVSKkzQsUBRCGazvgKM
2014-05-19T01:30:53,2463,10380,1,7226,CSsrTJTUuqLyGZPMWmsicLFkcMDxbulfTmLsZMVGrBIDpTlDT
2009-07-10T05:03:53,1258,3058,1,4565,PQUQXHTeHOy kCOHOjOfKiuCLO JXvspOSj
2012-04-23T13:41:17,2472,7259,1,4135,
2017-03-25T17:30:07,3966,14679,2,8181,LmTSfPuVImTaxEQgUYgsbGVBuIOgLHKISA
2012-11-29T05:44:40,2993,8165,1,16002,DiatTzlNHxDASpYVCiFofHqKLXSKzemVNglo
2010-10-10T07:50:14,735,4943,1,12987,PoEBbUeLzASMolBYShjuVJEExqQiQINZL
2012-01-11T13:55:16,3370,6833,1,2556,QWbNdmIvYHPABENhUBkQzBHTOySWshn J
2014-04-06T12:53:40,3612,10203,1,18376,BHDoJJ SzUjplgtIVJGiinLNyvhxKLbMSY
2010-12-11T16:17:25,2570,5200,1,529,lrAhQsAlLIxEuOajjZFNnrrOUyOtFTPFaMACJ
2013-10-16T18:26:17,3766,9495,1,12714,QDdDsiQMSfNWfUfljOPCogJllHKOECcVJTVlftHvfrMwHF
2011-05-13T21:38:14,1956,5833,2,16398,MFhBfjoXMIUyqJDPrskaPbxlUALsXXreY
2016-02-06T16:01:54,5805,12974,1,17916,SfVHLCbwlezqROvOfdeoWgEGNWLFVVoUMqgpxrJLqeAudVLUlg
2009-03-23T18:27:06,1355,2608,1,20164,IPpLqtmKgBCgdTIanhJ kJqivpOVUEJIjRzeLxrMyJHT
2010-12-09T11:23:13,2124,5192,0,21481,zbkrZBF QWAnsqCKwHgivxySRfHMmrFLG
2016-02-23T14:02:57,1572,13043,1,18769,rhHCOKmCCPPEAvAFbUgIzdOnd EVWdwtCUcINI
2013-05-03T02:07:36,4379,8806,1,14716,
2015-07-14T20:49:56,2053,12118,1,21835,SWRFM vkxcIEDJgwXGyGBwjRktRRQfkHSEK
2009-01-25T00:33:24,16,2369,1,5963,uclaSNNRwtGcUIwhQjJPSMJAzPNGxWoAZDIIptsxxWQmNNU
2007-07-31T09:55:33,21,122,1,20300,kUOGPtOTbPjjgQPUNvJZKxXsPevQpySEJU
